name,type1,type2,atk,satk,def,sdef,total_stat,phy_0,phy_1,phy_2,phy_3,phy_4,phy_5,phy_6,phy_7,phy_8,phy_9,phy_10,phy_11,phy_12,phy_13,phy_14,phy_15,phy_16,phy_17,sta_0,sta_1,sta_2,sta_3,sta_4,sta_5,sta_6,sta_7,sta_8,sta_9,sta_10,sta_11,sta_12,sta_13,sta_14,sta_15,sta_16,sta_17,spe_0,spe_1,spe_2,spe_3,spe_4,spe_5,spe_6,spe_7,spe_8,spe_9,spe_10,spe_11,spe_12,spe_13,spe_14,spe_15,spe_16,spe_17
wailmer,9,-1,70,70,35,35,400,11,2,1,0,3,2,0,1,2,0,2,0,0,1,1,0,0,0,15,0,0,1,0,0,0,1,0,0,3,0,0,2,2,0,0,0,6,0,0,1,0,0,0,0,0,0,8,0,0,0,3,0,0,0
wailord,9,-1,90,90,45,45,500,11,2,1,0,2,2,0,1,3,0,3,0,0,1,1,0,0,0,16,0,0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0
numel,3,8,60,65,40,45,305,13,2,0,0,6,4,0,0,2,5,0,1,0,1,0,0,1,0,23,0,0,1,0,2,0,1,0,2,1,0,0,2,0,0,0,1,6,0,0,0,5,1,0,0,1,9,0,0,0,0,0,0,0,0
camerupt,3,8,100,105,70,75,460,15,2,0,0,7,5,0,0,2,5,0,1,0,1,0,0,1,0,19,0,0,1,0,3,0,1,0,2,1,0,0,2,0,0,0,1,6,0,0,0,4,0,0,0,1,10,0,1,0,0,0,0,0,0
torkoal,8,-1,85,85,140,70,470,16,3,0,0,4,4,0,0,3,5,0,0,0,1,0,0,0,0,16,0,0,1,0,2,0,1,1,2,1,0,0,2,0,0,0,0,6,0,0,3,3,1,0,0,0,12,0,1,0,0,0,0,0,0
spoink,12,-1,25,70,35,80,330,11,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,2,0,22,0,0,1,0,0,0,1,0,1,1,0,1,14,1,0,3,0,6,0,0,0,0,1,1,2,1,0,1,1,2,11,1,0,1,1
grumpig,12,-1,45,90,65,110,470,14,10,1,0,3,0,1,0,1,1,0,2,1,1,1,0,3,0,22,0,0,1,0,0,0,1,0,1,1,0,1,14,1,0,4,0,8,1,0,1,3,1,1,2,1,0,1,2,2,10,1,0,1,1
spinda,-1,-1,60,60,60,60,360,21,9,0,0,2,3,0,0,0,1,0,0,2,2,1,0,4,0,26,0,0,1,0,0,0,1,0,1,1,0,0,9,0,0,2,0,6,0,0,0,1,0,0,1,0,0,1,0,1,3,1,0,0,0
trapinch,3,-1,100,45,45,45,290,14,2,0,0,5,3,3,1,0,0,0,0,0,0,0,0,3,0,12,0,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,0,4,0,2,0,0,0,0,2,0,0,0,0,0,0
vibrava,3,14,70,50,50,50,340,15,2,3,0,5,3,4,1,1,0,0,0,0,0,0,4,4,0,14,0,3,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,9,0,3,0,4,0,4,1,0,1,0,2,0,0,0,4,0,0
flygon,3,14,100,80,80,80,520,17,3,3,0,5,3,4,1,2,1,0,0,1,0,0,6,5,0,15,0,3,1,1,2,0,0,0,1,0,0,0,2,0,2,1,0,9,1,3,0,4,0,4,1,0,5,0,2,0,1,0,4,0,1
cacnea,10,-1,85,85,40,40,335,13,8,0,2,2,0,4,0,0,0,0,5,1,0,0,0,9,0,21,0,0,2,3,1,0,3,0,1,1,7,0,2,0,0,2,0,5,0,0,3,1,0,0,0,0,0,0,7,0,0,0,0,1,0
cacturne,10,15,115,115,60,60,475,16,10,0,2,3,0,4,0,0,0,0,5,1,1,0,0,11,0,19,0,0,2,2,1,0,3,0,1,1,7,0,2,0,0,3,0,6,1,0,1,1,0,0,1,0,0,0,7,0,0,0,0,1,0
swablu,-1,1,40,40,60,75,310,12,0,8,0,0,0,0,1,1,0,0,1,0,0,0,2,2,1,18,0,5,1,0,0,0,0,0,1,1,1,0,3,2,1,0,0,8,0,2,0,1,0,0,1,0,1,0,1,0,1,1,3,0,3
altaria,1,14,70,70,90,105,490,12,1,8,0,2,0,0,1,2,0,0,1,0,0,0,3,1,1,19,0,4,1,0,0,0,0,0,2,1,1,0,4,3,2,1,0,10,0,2,0,1,0,0,1,0,5,0,1,0,1,1,4,0,4
zangoose,-1,-1,115,60,60,60,458,26,14,1,2,1,3,2,1,2,1,0,1,1,1,1,0,8,0,19,2,0,1,0,0,0,1,0,1,1,0,1,2,0,0,4,0,7,3,0,0,1,0,0,1,0,3,2,3,3,0,3,0,0,0
seviper,2,-1,100,100,60,60,458,16,3,0,4,3,0,4,1,2,1,1,2,1,2,1,2,12,0,17,0,0,4,0,0,0,1,0,1,1,0,0,1,1,0,3,0,8,1,0,5,1,0,1,0,0,1,0,1,0,0,0,0,2,0
lunatone,4,12,55,95,65,85,460,11,0,1,0,4,7,0,0,2,0,0,0,0,1,0,0,0,0,18,0,0,1,0,3,0,0,0,0,1,0,0,16,1,0,2,1,6,0,0,0,1,3,1,1,0,0,0,1,1,7,3,0,0,1
solrock,4,12,95,55,85,65,460,11,0,1,0,4,7,0,0,2,1,0,0,0,1,0,0,0,0,20,0,0,1,0,3,0,0,1,2,1,0,0,16,0,0,1,0,6,0,0,0,1,2,1,1,0,6,0,2,1,6,0,0,0,0
barboach,3,9,48,46,43,41,288,10,0,1,0,6,3,0,0,0,0,4,0,1,1,0,1,0,0,11,0,0,1,1,2,0,0,0,1,2,0,0,2,1,1,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,1,3,0,0,0
whiscash,3,9,78,76,73,71,468,12,1,1,0,7,3,0,0,0,0,4,0,0,1,0,1,0,0,13,0,0,1,2,2,0,1,0,1,2,0,0,2,1,1,0,0,8,0,0,1,4,0,0,0,0,0,8,0,0,1,3,0,0,0
corphish,9,-1,80,50,65,35,308,17,4,1,0,1,2,2,0,1,0,5,0,0,0,0,0,6,0,13,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,3,0,5,0,0,1,2,1,0,0,0,0,10,0,0,0,3,0,0,0
crawdaunt,9,15,120,90,85,55,468,18,6,1,0,1,2,2,0,2,0,6,0,0,0,1,0,7,0,15,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,4,0,6,0,0,2,2,1,0,0,0,0,10,0,0,0,3,0,2,0
baltoy,3,12,40,40,55,70,300,10,0,0,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,13,0,0,1,0,3,0,0,0,1,1,0,1,21,0,0,0,0,3,0,0,0,3,1,1,2,0,0,0,2,1,7,1,0,0,1
claydol,3,12,70,70,105,120,500,12,2,0,0,5,4,0,0,1,0,0,0,0,1,0,0,0,0,13,0,0,1,0,3,0,0,1,1,1,0,1,22,0,0,1,0,4,0,0,0,3,1,1,2,0,0,0,2,1,9,1,0,0,1
lileep,4,10,41,61,77,87,355,10,0,0,0,0,4,0,1,0,0,0,2,0,0,0,0,0,0,18,0,0,2,0,3,1,2,0,1,0,3,0,3,0,0,0,0,5,0,0,2,3,2,1,0,0,0,1,5,0,1,0,0,0,0
cradily,4,10,81,81,97,107,495,13,1,0,0,3,5,0,1,0,0,0,3,0,0,0,0,0,0,17,0,0,2,0,3,1,1,0,1,0,5,0,2,0,0,0,0,6,0,0,3,3,2,1,0,0,0,1,5,0,0,0,0,0,0
anorith,4,5,95,40,50,50,355,14,2,1,1,1,4,3,0,1,0,1,0,0,0,0,0,1,0,13,0,0,1,2,3,1,1,1,1,0,0,0,1,0,0,1,0,3,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0
armaldo,4,5,125,70,100,80,495,15,5,1,1,4,5,3,1,2,0,2,0,0,0,0,0,2,0,14,0,0,1,1,3,1,0,1,1,0,0,0,1,0,0,1,0,4,0,0,0,3,2,1,0,1,0,3,0,0,0,0,0,0,0
feebas,9,-1,15,10,20,55,200,8,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,12,0,0,1,1,0,0,1,0,0,1,0,0,3,3,0,0,0,5,0,0,0,1,0,0,0,0,0,7,0,0,1,3,2,0,0
milotic,9,-1,60,100,79,125,540,13,0,0,0,1,0,1,0,2,0,4,0,0,0,2,3,1,0,18,0,0,2,0,0,0,1,0,0,4,0,0,5,3,2,0,0,7,0,0,0,2,0,0,0,0,0,9,0,0,1,3,3,0,3
castform,-1,-1,70,70,70,70,420,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17,0,2,1,0,1,0,0,0,1,1,0,1,4,1,0,0,0,5,0,1,1,0,0,0,3,0,4,4,2,3,1,4,0,0,0
kecleon,-1,-1,90,60,70,120,440,21,9,1,0,1,3,1,4,1,1,1,0,1,0,1,0,6,0,22,1,0,1,0,1,0,0,0,1,1,0,1,7,0,0,3,0,4,0,0,0,1,1,0,1,0,3,1,2,4,2,3,0,0,0
shuppet,6,-1,75,63,35,33,295,8,0,0,1,0,0,2,4,0,0,0,0,0,0,0,0,8,0,20,0,0,1,0,0,0,6,0,2,1,0,1,11,0,0,5,0,4,0,0,0,0,0,0,4,0,0,0,0,4,3,1,0,1,1
banette,6,-1,115,83,65,63,455,9,0,0,1,0,0,2,4,0,0,0,1,0,0,0,0,9,0,19,0,0,1,0,0,0,5,0,2,1,0,1,11,0,0,5,0,5,0,0,0,1,0,1,4,0,1,0,0,4,3,1,0,1,1
duskull,6,-1,40,30,90,90,295,8,1,0,0,0,0,2,4,0,0,0,0,0,0,0,0,6,0,18,0,0,1,0,0,0,6,0,2,1,0,0,10,1,0,5,0,4,0,0,0,0,0,1,4,0,0,0,0,1,3,3,0,1,0
dusclops,6,-1,70,60,130,130,455,13,8,0,0,2,2,2,5,0,1,0,0,1,0,1,0,5,0,19,0,0,1,0,0,0,4,0,2,1,0,0,10,1,0,5,0,5,0,0,0,1,0,1,4,0,0,0,0,1,3,3,0,1,0
tropius,1,10,68,72,83,87,460,14,2,3,0,3,0,2,0,1,0,0,7,0,1,0,3,1,0,21,0,3,1,0,1,0,2,0,1,1,4,0,1,0,1,0,0,6,0,4,0,1,0,1,1,0,0,0,7,0,0,0,2,0,0
chimecho,12,-1,50,95,80,90,455,10,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,27,0,1,1,0,0,0,2,0,1,1,0,1,16,0,0,4,2,8,0,0,0,0,0,1,1,0,0,0,2,2,12,1,0,1,3
absol,15,-1,130,75,60,60,465,17,4,2,0,0,3,3,1,1,0,0,0,0,2,0,0,13,1,20,1,0,1,0,1,0,3,0,2,1,0,1,4,1,0,4,0,7,0,1,0,1,0,0,2,0,3,1,0,4,2,3,0,2,0
wynaut,12,-1,23,23,48,48,260,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
snorunt,13,-1,50,50,50,50,300,10,0,0,0,0,1,0,1,0,0,0,1,0,0,6,0,2,0,16,0,0,1,1,0,0,1,0,0,1,0,0,2,2,0,2,0,5,0,0,0,0,0,0,2,0,0,2,0,0,0,5,0,0,0
glalie,13,-1,80,80,80,80,480,13,0,0,0,2,1,0,1,3,0,0,1,0,0,5,0,4,0,18,0,0,1,1,0,0,1,0,0,1,0,0,2,2,0,3,0,6,0,0,0,0,0,1,2,0,0,2,0,0,0,7,0,1,0
spheal,9,13,40,55,50,50,290,10,1,0,0,3,3,0,0,2,0,3,0,0,0,1,0,0,0,17,0,0,1,0,0,0,1,0,0,3,0,0,1,1,0,0,0,5,0,0,0,1,0,1,0,0,0,5,0,0,0,7,0,0,0
sealeo,9,13,60,75,70,70,410,10,1,0,0,2,3,0,0,2,0,3,0,0,0,2,0,0,0,14,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,4,0,0,0,1,0,1,0,0,0,5,0,0,0,7,0,0,0
walrein,9,13,80,95,90,90,530,11,2,0,0,3,3,1,0,4,0,4,0,0,0,4,0,1,0,16,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,5,0,0,0,1,0,1,0,0,0,6,0,0,0,7,0,0,0
clamperl,9,-1,64,74,85,55,345,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,1,1,0,0,1,1,0,2,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0
huntail,9,-1,104,94,105,75,485,10,0,1,0,0,1,0,0,0,0,3,0,0,0,1,0,4,0,14,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,1,0,5,0,0,0,1,0,1,0,0,0,7,0,0,0,3,0,0,0
gorebyss,9,-1,84,114,105,75,485,9,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,1,0,3,0,0,3,1,0,0,0,5,0,0,0,1,0,2,1,0,0,7,0,0,2,3,0,0,1
relicanth,4,9,90,45,130,65,485,13,2,1,0,4,6,0,0,0,0,4,0,0,1,0,1,0,0,14,0,0,1,1,3,0,0,1,0,2,0,0,3,1,0,0,0,4,0,0,0,3,2,0,0,0,0,8,0,0,0,3,0,0,0
luvdisc,9,-1,30,40,55,65,330,10,0,1,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0,18,0,0,1,1,0,0,0,0,0,4,0,0,3,2,0,0,3,5,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,1
bagon,14,-1,75,40,60,30,300,13,2,1,0,0,2,1,1,1,1,0,0,1,1,0,4,2,0,16,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,1,0,5,0,0,0,1,0,0,0,0,5,1,0,0,0,0,5,0,0
shelgon,14,-1,95,60,100,50,420,12,2,1,0,0,3,1,1,1,2,0,0,1,1,0,3,2,0,16,0,0,1,0,0,0,0,1,1,1,0,0,1,0,2,1,0,5,0,0,0,1,0,0,0,0,5,1,0,0,0,0,4,0,0
salamence,1,14,135,110,80,80,600,13,2,3,0,2,4,1,1,3,2,1,0,1,2,0,4,3,0,17,0,3,1,0,0,0,0,1,1,1,0,0,1,0,2,1,0,7,0,3,0,1,0,0,1,0,6,1,0,0,0,0,4,0,0
beldum,7,12,55,35,80,60,300,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
metang,7,12,75,55,100,80,420,15,5,1,0,2,3,1,0,8,0,0,1,1,2,1,0,1,0,12,0,0,1,0,3,0,0,1,1,1,0,1,10,0,0,1,0,6,0,0,1,1,1,1,1,2,0,0,1,0,6,1,0,0,0
metagross,7,12,135,95,130,90,600,15,7,1,0,3,4,1,1,8,0,0,1,1,3,1,0,3,0,14,0,0,1,0,3,0,0,1,1,1,0,1,10,0,0,1,0,6,0,0,1,1,1,1,1,2,0,0,1,0,6,1,0,0,0
regirock,4,-1,100,50,200,100,580,17,11,0,0,5,7,0,0,3,1,0,0,1,0,1,0,1,0,13,0,0,1,0,3,0,1,1,1,0,0,1,2,0,0,0,0,5,1,0,0,2,3,0,0,1,0,0,0,5,0,0,0,0,0
regice,13,-1,50,100,100,200,580,16,10,0,0,3,3,0,0,2,0,0,0,1,0,4,0,1,0,13,0,0,1,0,1,0,1,0,0,1,0,1,3,3,0,0,0,5,1,0,0,1,1,1,0,1,0,0,0,5,0,4,0,0,0
registeel,7,-1,75,75,150,150,580,17,10,1,0,4,3,0,1,5,0,0,0,1,0,2,0,1,0,13,0,0,1,0,3,0,1,2,1,1,0,2,3,0,0,1,0,5,1,0,0,1,2,0,0,2,0,0,0,5,0,0,0,0,0
latias,12,14,80,110,90,130,600,13,0,3,0,2,0,1,1,1,0,3,0,0,2,0,4,1,0,21,0,3,1,0,1,0,0,0,1,2,0,1,15,0,2,1,1,8,1,2,0,1,0,0,1,0,1,4,3,4,8,2,4,0,3
latios,12,14,90,130,80,110,600,12,0,3,0,2,0,1,1,1,0,4,0,0,2,0,4,0,0,20,0,3,1,0,1,0,0,0,1,1,0,1,14,0,2,2,0,8,1,2,0,1,0,0,1,0,1,4,3,4,9,2,4,0,0
kyogre,9,-1,100,150,90,140,670,11,2,0,0,2,2,0,0,2,0,4,0,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,0,2,0,1,2,1,0,0,0,7,0,0,0,1,1,1,0,0,0,10,0,3,0,4,0,0,0
groudon,3,-1,150,100,140,90,670,16,9,1,0,8,6,1,1,4,3,0,0,1,1,0,2,3,0,16,1,0,1,1,3,0,0,0,2,0,0,1,1,0,0,1,0,7,1,0,0,4,1,0,0,0,7,0,1,3,0,0,1,0,0
rayquaza,1,14,150,150,90,90,680,13,2,4,0,2,3,2,1,3,0,3,0,1,0,1,5,3,0,13,1,2,1,0,2,0,0,0,1,1,0,1,2,0,2,1,0,9,1,2,0,2,2,0,0,0,4,4,2,3,0,3,3,0,0
jirachi,7,12,100,100,100,100,600,12,3,1,0,0,0,1,0,2,1,0,0,1,1,1,0,1,1,20,0,0,1,0,2,0,2,2,1,2,0,1,16,0,0,1,1,7,1,0,0,1,2,1,1,3,0,1,2,4,9,1,0,0,1
deoxys-normal,12,-1,150,150,50,50,600,14,8,1,1,1,2,0,0,0,1,0,0,1,1,2,0,5,0,17,0,0,1,0,1,0,1,0,1,1,0,1,19,0,0,4,0,6,1,0,0,1,1,1,2,1,0,1,3,4,9,2,0,1,0
turtwig,10,-1,68,45,64,55,318,14,2,0,0,2,1,0,0,3,0,0,6,0,1,0,0,2,0,20,0,0,1,0,2,0,1,0,1,1,4,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0
grotle,10,-1,89,55,85,65,405,14,2,0,0,2,1,0,0,3,0,0,6,0,1,0,0,2,0,20,0,0,1,0,2,0,1,0,1,1,4,0,4,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0
torterra,3,10,109,75,105,85,525,15,3,0,0,6,5,0,0,4,0,0,7,0,1,0,1,2,0,22,0,0,1,0,4,0,1,1,1,1,4,0,4,0,0,0,0,7,0,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0
chimchar,8,-1,58,58,44,44,309,16,9,2,2,1,3,1,1,1,6,0,0,1,1,0,0,3,0,19,2,0,1,0,1,0,0,0,2,0,0,0,3,0,0,6,0,6,1,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0
monferno,0,8,78,78,52,52,405,18,13,2,2,1,4,1,1,1,5,0,0,1,1,0,1,4,0,18,1,0,1,0,1,0,0,0,2,0,0,0,3,0,0,6,0,6,2,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0
infernape,0,8,104,104,71,71,534,20,13,2,2,3,5,1,1,1,6,0,0,1,1,0,1,6,0,21,2,0,1,0,1,0,0,0,2,0,0,0,4,0,0,6,0,7,3,0,0,2,0,0,0,0,10,0,2,0,0,0,0,0,0
piplup,9,-1,51,61,53,56,314,13,1,4,0,1,1,0,0,0,0,4,0,0,0,2,0,2,0,15,0,3,1,1,1,0,0,0,0,3,0,0,2,4,0,1,1,7,0,0,0,1,0,1,0,0,0,11,1,0,0,3,0,0,1
prinplup,9,-1,66,81,68,76,405,15,2,4,0,1,1,0,1,1,0,4,0,0,0,2,0,2,0,15,0,3,1,0,1,0,0,0,0,3,0,0,2,4,0,2,1,7,0,0,0,1,0,1,0,0,0,11,1,0,0,3,0,0,1
empoleon,7,9,86,111,88,101,530,18,2,5,0,3,2,1,1,2,0,6,0,0,0,3,0,5,0,19,0,3,1,0,1,0,0,2,0,2,0,0,2,4,0,2,1,9,1,2,0,1,0,1,0,2,0,12,1,0,0,3,0,0,1
starly,-1,1,55,30,30,30,245,11,1,7,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,14,1,5,1,1,0,0,0,0,1,1,0,0,2,0,0,0,0,7,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
staravia,-1,1,75,40,50,40,340,11,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,13,0,4,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,7,1,3,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
staraptor,-1,1,120,50,70,60,485,12,1,8,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,14,0,4,1,0,0,0,0,0,1,1,0,0,2,0,0,0,0,8,1,3,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0
bidoof,-1,-1,45,35,40,40,250,19,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,2,0,15,0,0,1,1,1,0,1,0,1,2,0,1,2,0,0,1,0,5,0,0,0,1,0,0,1,0,0,0,1,4,0,3,0,0,0
bibarel,-1,9,85,55,60,60,410,17,3,1,0,3,1,1,0,1,0,5,0,0,0,0,0,3,0,14,0,0,1,1,1,0,1,0,1,1,0,1,2,0,0,1,0,6,0,0,0,1,0,0,1,0,0,5,1,4,0,3,0,0,0
kricketot,5,-1,25,25,41,41,194,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
kricketune,5,-1,85,55,51,51,384,15,3,1,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,20,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,2,0,8,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,0
shinx,11,-1,65,40,34,34,263,11,1,0,0,0,0,1,0,1,1,0,1,3,1,1,0,4,1,15,0,0,1,0,0,0,1,0,1,1,0,5,2,0,0,1,1,5,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,1,0
luxio,11,-1,85,60,49,49,363,10,0,0,0,0,0,1,0,1,1,0,1,3,1,1,0,3,1,14,0,0,1,0,0,0,1,0,1,1,0,5,2,0,0,1,0,5,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,1,0
luxray,11,-1,120,95,79,79,523,12,1,0,0,0,0,1,0,1,1,0,1,4,1,1,0,4,1,15,0,0,1,0,0,0,1,0,1,1,0,5,3,0,0,1,0,6,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0,1,0
budew,2,10,30,50,35,70,280,7,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,15,0,0,1,1,0,0,0,0,1,3,6,0,1,0,0,0,0,6,0,0,2,1,0,0,1,0,0,0,7,0,1,0,0,0,1
roserade,2,10,70,125,65,105,515,9,0,0,2,0,0,2,0,0,0,0,5,0,0,0,0,0,0,16,0,0,3,1,0,0,0,0,1,1,7,0,1,0,0,0,0,7,0,0,2,1,0,0,1,0,0,0,9,0,0,0,0,0,1
cranidos,4,-1,125,30,40,30,350,16,4,0,0,4,6,0,0,2,1,0,1,1,1,0,0,6,0,16,0,0,1,0,3,0,2,0,1,1,0,0,1,0,1,0,0,5,0,0,0,2,1,0,0,0,3,0,0,3,0,2,1,0,0
rampardos,4,-1,165,65,60,50,495,18,7,0,0,4,6,0,0,3,1,0,1,2,1,1,4,6,0,18,0,0,1,0,3,0,2,0,1,1,0,0,1,0,1,0,0,6,1,0,0,2,1,0,0,0,3,2,0,3,0,2,1,0,0
shieldon,4,7,42,42,118,88,350,11,2,0,0,6,5,0,0,5,0,0,1,0,0,0,0,0,0,13,0,0,1,0,4,0,1,2,1,1,0,1,2,0,0,2,0,4,0,0,0,3,2,0,0,2,3,0,0,3,0,2,0,0,0
bastiodon,4,7,52,47,168,138,495,12,4,0,0,6,5,0,0,5,0,0,1,0,0,1,1,1,0,14,0,0,1,0,4,0,1,2,1,1,0,1,4,0,0,2,0,5,0,0,0,3,3,0,0,2,3,0,0,3,0,2,0,0,0
burmy,5,-1,29,29,45,45,224,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
wormadam-plant,5,10,59,79,85,105,424,9,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,2,0,13,0,0,1,0,0,2,0,0,1,1,2,0,4,0,0,0,0,5,0,0,1,0,0,4,1,0,0,0,5,1,4,0,0,0,0
mothim,1,5,94,94,50,50,424,7,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,13,0,3,2,0,0,2,0,0,1,1,0,0,2,0,0,0,0,5,0,3,1,1,0,5,2,0,0,0,3,1,4,0,1,0,0
combee,1,5,30,30,42,42,244,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0
vespiquen,1,5,80,80,102,102,474,11,2,3,2,0,0,10,0,0,0,0,0,0,0,0,0,5,0,15,0,3,2,1,0,3,3,0,1,1,1,0,2,0,0,3,1,7,0,4,2,1,1,6,2,0,0,0,0,0,1,0,0,0,0
pachirisu,11,-1,45,45,70,90,405,17,0,1,1,1,1,1,0,1,0,0,2,5,0,0,0,3,1,18,0,0,1,0,0,0,0,0,1,1,0,6,3,0,0,2,3,8,0,0,0,2,0,0,0,0,0,0,1,9,0,0,0,0,1
buizel,9,-1,65,60,35,30,330,15,6,0,0,1,1,1,0,1,0,7,0,0,0,3,0,5,0,16,1,0,1,0,0,0,0,0,0,4,0,0,2,1,0,2,0,8,0,0,0,1,0,0,0,0,0,8,0,0,0,3,0,0,0
floatzel,9,-1,105,85,55,50,495,14,6,0,0,1,1,0,0,1,0,7,0,0,0,3,0,6,0,16,1,0,1,0,0,0,0,0,0,3,0,0,2,1,0,2,0,9,1,0,0,1,0,0,0,0,0,9,0,0,0,3,0,1,0
cherubi,10,-1,35,62,45,53,275,7,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,1,0,6,0,3,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2
cherrim,10,-1,60,87,70,78,450,8,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,1,18,0,0,1,0,0,0,0,0,1,0,4,0,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2
shellos,9,-1,48,57,48,62,325,8,1,0,0,2,3,1,0,0,0,3,0,0,0,0,0,0,0,16,0,0,2,1,2,1,1,0,0,1,0,0,2,3,0,1,0,6,0,0,2,4,1,1,0,0,0,9,0,0,1,3,0,0,0
gastrodon,3,9,83,92,68,82,475,10,1,0,0,5,4,1,0,0,0,3,0,0,0,0,0,0,0,15,0,0,1,2,2,1,1,0,0,1,0,0,2,2,0,1,0,6,0,0,2,4,1,1,0,0,0,9,0,0,0,3,0,0,0
ambipom,-1,-1,100,60,66,66,482,20,8,3,1,1,1,2,2,1,1,0,2,1,0,2,1,7,0,17,1,0,1,1,0,0,1,0,1,1,0,1,3,0,0,5,0,7,0,0,0,2,0,0,1,0,0,2,2,3,1,0,0,0,0
drifloon,1,6,50,60,34,44,348,11,0,3,0,0,1,0,2,1,1,0,0,0,0,0,0,5,0,20,0,2,1,0,0,0,3,0,2,1,0,1,11,1,0,2,0,7,0,2,1,1,0,1,4,0,0,0,0,4,4,1,0,0,0
drifblim,1,6,80,90,44,54,498,12,0,3,0,0,1,0,2,1,1,0,0,0,0,0,0,6,0,19,0,2,1,0,0,0,3,0,2,1,1,1,10,1,0,1,0,8,0,3,0,1,0,1,4,0,0,0,0,4,4,1,0,0,0
